#"Step","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)"
233000,3609.0537420459964,303.1745255669713,0.7612594608870981
233500,4049.8221371074687,298.8232193178425,0.7460371809596527
234000,3660.9934653776522,299.8697130050308,0.747521524380412
234500,3913.5465296238144,292.07368273606977,0.7454024834182805
235000,3643.4075515873437,299.35399803143855,0.7553877867727916
235500,3861.411570534414,303.7371477562553,0.7559412374981601
236000,4020.745849748342,292.1808876436375,0.749689892702228
236500,3791.2151666302043,295.71706552542344,0.7548983047057699
237000,3764.3320787883717,292.2137595805255,0.7520171662674768
237500,3702.944990096597,307.83633907461245,0.7587582413309095
238000,4028.1040288459026,312.65047286094824,0.7569105595822514
238500,3962.4352093828074,304.0127988551646,0.7462323928901391
239000,3845.135308685662,301.1318532398275,0.7419292776198781
239500,3709.7342838584436,301.77302819980554,0.7543411155288288
240000,3804.2997765224704,293.92420909090833,0.7513600509383029
240500,3751.3666270664216,296.85210450676993,0.7674646927608239
241000,3701.888756664382,288.8823627077226,0.771599742642414
241500,3747.0005064438465,291.3890023724283,0.7707684530395567
242000,3834.965534904297,304.71656912190014,0.7743590141204947
